ActionId,ActionReason,ActionReasonCode,ActionReasonId,ActiveStatus,ActiveStatusMeaning,AnnualWorkingDurationUnits,AnnualWorkingDurationUnitsMeaning,BillToSiteFlag,CreatedBy,CreationDate,Description,DesignatedReceiverId,DesignatedReceiverName,DesignatedReceiverNumber,EffectiveEndDate,EffectiveStartDate,EmailAddress,EmployeeLocationFlag,FaxAreaCode,FaxCountryCode,FaxExtension,FaxNumber,GeoHierarchyNodeCode,GeoHierarchyNodeName,InventoryOrganizationId,InventoryOrganizationName,LastUpdateDate,LastUpdatedBy,LocationCode,LocationId,LocationName,MainPhoneAreaCode,MainPhoneCountryCode,MainPhoneExtension,MainPhoneNumber,OfficeSiteFlag,OfficialLanguageCode,OfficialLanguageMeaning,OtherPhoneAreaCode,OtherPhoneCountryCode,OtherPhoneExtension,OtherPhoneNumber,ReceivingSiteFlag,SetCode,SetId,SetName,ShipToLocationCode,ShipToLocationId,ShipToLocationName,ShipToSiteFlag,StandardAnnualWorkingDuration,StandardWorkingFrequency,StandardWorkingFrequencyMeaning,StandardWorkingHours,addresses,attachments,bannerOverrideMessages,locationLegislativeEFF,locationsDFF,locationsEFFContainer
,,,,A,Active,,,True,FUSION_APPS_HCM_ESS_LOADER_APPID,2022-06-16T00:26:13.082+00:00,,,,,4712-12-31,2000-01-01,,True,,,,,,,,,2022-06-16T00:26:15.919+00:00,FUSION_APPS_HCM_ESS_LOADER_APPID,Lisbon,300001750426587,Lisbon,,,,,True,,,,,,,True,COMMON,0,Common Set,Lisbon,300001750426587,Lisbon,True,,,,,"[{'EffectiveStartDate': '2000-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': None, 'AddressLine2': None, 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': None, 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'LI', 'PostalCode': None, 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'FUSION_APPS_HCM_ESS_LOADER_APPID', 'CreationDate': '2022-06-16T00:26:13.088+00:00', 'LastUpdatedBy': 'FUSION_APPS_HCM_ESS_LOADER_APPID', 'LastUpdateDate': '2022-06-16T00:26:16.185+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300001750426589, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300001750426587}]","[{'LocationDetailsId': 300001750426588, 'EffectiveStartDate': '2000-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,sangeetha@squareup.com,2022-07-29T07:33:24+00:00,,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2022-07-29T07:37:06.413+00:00,sangeetha@squareup.com,ES - Madrid - Paseo de la Castellana,300001814786191,ES - Madrid - Paseo de la Castellana,,,,,True,,,,,,,True,COMMON,0,Common Set,ES - Madrid - Paseo de la Castellana,300001814786191,ES - Madrid - Paseo de la Castellana,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '43 Paseo de la Castellana', 'AddressLine2': None, 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Madrid', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'ES', 'PostalCode': '28046', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'sangeetha@squareup.com', 'CreationDate': '2022-07-29T07:33:24.429+00:00', 'LastUpdatedBy': 'sangeetha@squareup.com', 'LastUpdateDate': '2022-07-29T07:37:06.513+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300001814786192, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300001814786191}]","[{'LocationDetailsId': 300001814786190, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,sangeetha@squareup.com,2022-07-29T07:37:22+00:00,,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2022-07-29T07:38:40.132+00:00,sangeetha@squareup.com,FR - Paris - Des Archives,300001814786220,FR - Paris - Des Archives,,,,,True,,,,,,,True,COMMON,0,Common Set,FR - Paris - Des Archives,300001814786220,FR - Paris - Des Archives,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '64-66 Rue des Archives', 'AddressLine2': None, 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Paris', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'FR', 'PostalCode': '75003', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'sangeetha@squareup.com', 'CreationDate': '2022-07-29T07:37:22.033+00:00', 'LastUpdatedBy': 'sangeetha@squareup.com', 'LastUpdateDate': '2022-07-29T07:38:40.274+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300001814786221, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300001814786220}]","[{'LocationDetailsId': 300001814786219, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,Relocation,PER_RELOCATION,300000000192171,A,Active,,,True,FUSION_APPS_HCM_ESS_LOADER_APPID,2023-05-18T06:31:52.053+00:00,,,,,4712-12-31,2024-07-19,,True,,,,,,,,,2024-07-19T21:54:13.089+00:00,jindal@squareup.com,AU - VIC - Melbourne - WeWork (inactive),300002126087979,AU - VIC - Melbourne - WeWork (inactive),,,,,True,,,,,,,True,COMMON,0,Common Set,AU - VIC - Melbourne - WeWork (inactive),300002126087979,AU - VIC - Melbourne - WeWork (inactive),True,,,,,"[{'EffectiveStartDate': '2024-07-19', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Level 8', 'AddressLine2': '376-390 Collins Street', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Melbourne', 'Region1': 'Victoria', 'Region2': None, 'Region3': None, 'Country': 'AU', 'PostalCode': '3000', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'FUSION_APPS_HCM_ESS_LOADER_APPID', 'CreationDate': '2023-05-18T06:31:52.064+00:00', 'LastUpdatedBy': 'jindal@squareup.com', 'LastUpdateDate': '2024-07-19T21:54:13.897+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300002126087981, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300002126087979}]","[{'LocationDetailsId': 300002126087980, 'EffectiveStartDate': '2024-07-19', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,FUSION_APPS_HCM_ESS_LOADER_APPID,2023-08-08T12:31:35.024+00:00,,,,,4712-12-31,2000-01-01,,True,,,,,,,,,2023-08-08T12:31:37.467+00:00,FUSION_APPS_HCM_ESS_LOADER_APPID,FR - Paris - Des Archives (inactive),300002210659505,FR - Paris - Des Archives (inactive),,,,,True,,,,,,,True,COMMON,0,Common Set,FR - Paris - Des Archives (inactive),300002210659505,FR - Paris - Des Archives (inactive),True,,,,,"[{'EffectiveStartDate': '2000-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '64-66 Rue des Archives', 'AddressLine2': None, 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Paris', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'FR', 'PostalCode': '75003', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'FUSION_APPS_HCM_ESS_LOADER_APPID', 'CreationDate': '2023-08-08T12:31:35.026+00:00', 'LastUpdatedBy': 'FUSION_APPS_HCM_ESS_LOADER_APPID', 'LastUpdateDate': '2023-08-08T12:31:37.739+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300002210659507, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300002210659505}]","[{'LocationDetailsId': 300002210659506, 'EffectiveStartDate': '2000-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,samar@squareup.com,2023-11-14T16:11:01+00:00,,,,,4712-12-31,1951-01-01,,True,,,,,,,300002247746156,US - SQ Planning Logical Organization,2023-11-14T16:34:02.936+00:00,samar@squareup.com,SQ_LOGICAL_INV_LOC,300002247746138,SQ Logical Inventory Location,,,,,True,,,,,,,True,COMMON,0,Common Set,SQ_LOGICAL_INV_LOC,300002247746138,SQ Logical Inventory Location,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '**SQ Planning Usage Only,', 'AddressLine2': 'Do Not Use This Location**', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': None, 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'US', 'PostalCode': None, 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'samar@squareup.com', 'CreationDate': '2023-11-14T16:11:01.979+00:00', 'LastUpdatedBy': 'samar@squareup.com', 'LastUpdateDate': '2023-11-14T16:15:31.376+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300002247746139, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300002247746138}]","[{'LocationDetailsId': 300002247746137, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,ankitmishra@block.xyz,2024-06-26T10:09:24+00:00,As per FBS-29497,,,,4712-12-31,2024-07-03,,True,,,,,,,,,2024-07-03T10:13:38.293+00:00,ankitmishra@block.xyz,IN - New Delhi,300002623012231,IN - New Delhi,,,,,True,,,,,,,True,COMMON,0,Common Set,IN - New Delhi,300002623012231,IN - New Delhi,True,,,,,"[{'EffectiveStartDate': '2024-07-03', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'A41, LG, Espire Campus', 'AddressLine2': 'Mohan Cooperative Industrial Estate', 'AddressLine3': 'Main Mathura Road', 'AddressLine4': None, 'TownOrCity': 'New Delhi', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'IN', 'PostalCode': '110044', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'ankitmishra@block.xyz', 'CreationDate': '2024-06-26T10:09:24.815+00:00', 'LastUpdatedBy': 'ankitmishra@block.xyz', 'LastUpdateDate': '2024-07-03T10:13:38.326+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300002623012232, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300002623012231}]","[{'LocationDetailsId': 300002623012230, 'EffectiveStartDate': '2024-07-03', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,ankitmishra@block.xyz,2024-06-26T10:19:00+00:00,As per FBS-29497,,,,4712-12-31,2024-07-03,,True,,,,,,,,,2024-07-03T10:12:13.713+00:00,ankitmishra@block.xyz,IN - Gurugram,300002623012288,IN - Gurugram,,,,,True,,,,,,,True,COMMON,0,Common Set,IN - Gurugram,300002623012288,IN - Gurugram,True,,,,,"[{'EffectiveStartDate': '2024-07-03', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Novus Tower, Sector 18', 'AddressLine2': None, 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Gurugram', 'Region1': None, 'Region2': 'Haryana', 'Region3': None, 'Country': 'IN', 'PostalCode': '122015', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'ankitmishra@block.xyz', 'CreationDate': '2024-06-26T10:19:00.021+00:00', 'LastUpdatedBy': 'ankitmishra@block.xyz', 'LastUpdateDate': '2024-07-03T10:12:13.836+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300002623012289, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300002623012288}]","[{'LocationDetailsId': 300002623012287, 'EffectiveStartDate': '2024-07-03', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,sqfinance@squareup.com,2025-03-13T22:15:48+00:00,,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2025-03-14T21:09:52.827+00:00,sqfinance@squareup.com,CA - ON - Toronto -  105 Adelaide,300003047777134,CA - ON - Toronto - 105 Adelaide,,,,,True,,,,,,,True,COMMON,0,Common Set,CA - ON - Toronto -  105 Adelaide,300003047777134,CA - ON - Toronto - 105 Adelaide,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '105 Adelaide St. West', 'AddressLine2': '(Suite A & Lobby) - 10th Floor', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Toronto', 'Region1': None, 'Region2': None, 'Region3': 'ON', 'Country': 'CA', 'PostalCode': 'M5H 1P9', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'sqfinance@squareup.com', 'CreationDate': '2025-03-13T22:15:50.822+00:00', 'LastUpdatedBy': 'sqfinance@squareup.com', 'LastUpdateDate': '2025-03-14T21:09:52.934+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300003047777135, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300003047777134}]","[{'LocationDetailsId': 300003047777133, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,sanjana@squareup.com,2025-07-23T21:31:13+00:00,FSJ_SAN_JOSE_LOC,,,,4712-12-31,1951-01-01,,True,,,,,,,300003159687199,FSJ Warehouse,2025-07-23T21:40:11.066+00:00,sanjana@squareup.com,FSJ_SAN_JOSE_LOC,300003159687181,FSJ (Foxconn San Jose),,,,,True,,,,,,,True,COMMON,0,Common Set,FSJ_SAN_JOSE_LOC,300003159687181,FSJ (Foxconn San Jose),True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '1705 Junction Court', 'AddressLine2': 'Suite 200', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'SAN JOSE', 'Region1': None, 'Region2': 'CA', 'Region3': None, 'Country': 'US', 'PostalCode': '95112', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'sanjana@squareup.com', 'CreationDate': '2025-07-23T21:31:16.425+00:00', 'LastUpdatedBy': 'sanjana@squareup.com', 'LastUpdateDate': '2025-07-23T21:32:50.949+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300003159687182, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300003159687181}]","[{'LocationDetailsId': 300003159687180, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,debalina@squareup.com,2025-08-21T22:45:53+00:00,Proto Mining Singapore,,,,4712-12-31,2025-08-21,,True,,,,,,,300003293269152,SGM Warehouse,2025-10-08T21:54:59.620+00:00,amits@block.xyz,SGM_MINING_Arvato,300003293269134,SGM - Mining Singapore,,,,,True,,,,,,,True,COMMON,0,Common Set,SGM_MINING_Arvato,300003293269134,SGM - Mining Singapore,True,,,,,"[{'EffectiveStartDate': '2025-08-21', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Arvato Singapore Pte Ltd O/B Block Inc', 'AddressLine2': '40 Penjuru Lane, blk 04', 'AddressLine3': 'Level 2 Unit # 02-31', 'AddressLine4': None, 'TownOrCity': 'Singapore', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'SG', 'PostalCode': '609216', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'debalina@squareup.com', 'CreationDate': '2025-08-21T22:45:54.106+00:00', 'LastUpdatedBy': 'amits@block.xyz', 'LastUpdateDate': '2025-10-08T21:54:59.646+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300003293269135, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300003293269134}]","[{'LocationDetailsId': 300003293269133, 'EffectiveStartDate': '2025-08-21', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,I,Inactive,,,True,lalji@squareup.com,2025-11-07T12:01:22+00:00,,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2025-11-07T12:28:02.488+00:00,lalji@squareup.com,Test,300003323207018,Test,,,,,True,,,,,,,True,COMMON,0,Common Set,Test,300003323207018,Test,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': None, 'AddressLine2': None, 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': None, 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'US', 'PostalCode': None, 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'lalji@squareup.com', 'CreationDate': '2025-11-07T12:01:22.299+00:00', 'LastUpdatedBy': 'lalji@squareup.com', 'LastUpdateDate': '2025-11-07T12:10:39.710+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300003323207019, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300003323207018}]","[{'LocationDetailsId': 300003323207017, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,viyan@squareup.com,2022-06-09T08:31:35+00:00,,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2022-06-09T08:34:17.534+00:00,viyan@squareup.com,CA - BC - Vancouver,300001712960139,CA - BC - Vancouver,,,,,True,,,,,,,True,COMMON,0,Common Set,CA - BC - Vancouver,300001712960139,CA - BC - Vancouver,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Suite 2600, Three Bentall Centre', 'AddressLine2': ' 595 Burrard Street', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Vancouve', 'Region1': None, 'Region2': None, 'Region3': 'BC', 'Country': 'CA', 'PostalCode': '49314', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'viyan@squareup.com', 'CreationDate': '2022-06-09T08:31:36.140+00:00', 'LastUpdatedBy': 'viyan@squareup.com', 'LastUpdateDate': '2022-06-09T08:34:18.093+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300001712960140, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300001712960139}]","[{'LocationDetailsId': 300001712960138, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,viyan@squareup.com,2022-06-09T08:35:28+00:00,,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2022-06-09T08:39:13.993+00:00,viyan@squareup.com,CN - Shanghai -Jin Mao,300001712960157,CN - Shanghai -Jin Mao,,,,,True,,,,,,,True,COMMON,0,Common Set,CN - Shanghai -Jin Mao,300001712960157,CN - Shanghai -Jin Mao,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Unit 1506B,  Jin Mao Tower Office Building', 'AddressLine2': 'No. 88, Century Avenue', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': None, 'Region1': None, 'Region2': None, 'Region3': 'Shanghai', 'Country': 'CN', 'PostalCode': None, 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': 'Pudong', 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'viyan@squareup.com', 'CreationDate': '2022-06-09T08:35:28.066+00:00', 'LastUpdatedBy': 'viyan@squareup.com', 'LastUpdateDate': '2022-06-09T08:39:14.168+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300001712960158, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300001712960157}]","[{'LocationDetailsId': 300001712960156, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,shashi@squareup.com,2024-01-10T10:40:39+00:00,,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2024-01-10T10:48:49.950+00:00,shashi@squareup.com,Wistron,300002401019140,Wistron,,,,,True,,,,,,,True,COMMON,0,Common Set,Wistron,300002401019140,Wistron,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Wistron Technology (Malaysia) Sdn Bhd', 'AddressLine2': 'No.1, Jalan Sultan Alauddin 5,', 'AddressLine3': 'Bandar Sultan Suleiman,', 'AddressLine4': None, 'TownOrCity': 'Pelabuhan Klang', 'Region1': None, 'Region2': 'Selangor', 'Region3': None, 'Country': 'MY', 'PostalCode': '42000', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'shashi@squareup.com', 'CreationDate': '2024-01-10T10:40:39.894+00:00', 'LastUpdatedBy': 'shashi@squareup.com', 'LastUpdateDate': '2024-01-10T10:48:50.374+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300002401019141, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300002401019140}]","[{'LocationDetailsId': 300002401019139, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
